t,x,ts
0.951189,0.04,1.3238783
0.96120155,0.04,1.3186064
0.97121406,0.04,1.3136203
0.98122656,0.04,1.3089452
0.9912391,0.04,1.3046069
1.0012516,0.04,1.3006229
1.0112641,0.04,1.297008
1.0212766,0.04,1.2937844
1.0312891,0.04,1.2909579
1.0413016,0.04,1.2885408
1.0513141,0.04,1.2865372
1.0613266,0.04,1.2849492
1.0713391,0.04,1.283781
1.0813516,0.04,1.2830255
1.0913641,0.04,1.2826805
1.1013767,0.04,1.2827356
1.1113892,0.04,1.2831808
1.1214018,0.04,1.2840039
1.1314143,0.04,1.2851882
1.1414268,0.04,1.286716
1.1514393,0.04,1.2885695
1.1614518,0.04,1.290725
1.1714643,0.04,1.29316
1.1814768,0.04,1.2958506
1.1914895,0.04,1.2987704
1.2015018,0.04,1.3018909
1.2115144,0.04,1.3051851
1.2215269,0.04,1.3086238
1.2315394,0.04,1.3121754
1.2415519,0.04,1.315811
1.2515644,0.04,1.3195009
1.2615769,0.04,1.3232107
1.2715895,0.04,1.3269098
1.281602,0.04,1.3305705
1.2916145,0.04,1.3341584
1.301627,0.04,1.3376467
1.3116395,0.04,1.3410022
1.321652,0.04,1.344198
1.3316646,0.04,1.3472021
1.3416771,0.04,1.349992
1.3516896,0.04,1.3525395
1.3617022,0.04,1.354819
1.3717147,0.04,1.3568088
1.3817272,0.04,1.3584826
1.3917397,0.04,1.3598235
1.4017522,0.04,1.360811
1.4117647,0.04,1.3614265
1.4217772,0.04,1.3616543
1.4317899,0.04,1.3614836
1.4418023,0.04,1.3608987
1.4518148,0.04,1.3598912
1.4618273,0.04,1.3584529
1.4718398,0.04,1.3565772
1.4818523,0.04,1.3542612
1.4918648,0.04,1.3515036
1.5018773,0.04,1.3483024
1.5118899,0.04,1.3446612
1.5219024,0.04,1.3405848
1.531915,0.04,1.3360797
1.5419275,0.04,1.3311548
1.55194,0.04,1.3258207
1.5619525,0.04,1.3200881
1.571965,0.04,1.313973
1.5819775,0.04,1.3074942
1.59199,0.04,1.3006656
1.6020025,0.04,1.2935095
1.612015,0.04,1.2860471
1.6220275,0.04,1.2783012
1.63204,0.04,1.2702944
1.6420525,0.04,1.2620556
1.652065,0.04,1.2536082
1.6620775,0.04,1.2449791
1.67209,0.04,1.236198
1.6821027,0.04,1.2272902
1.6921152,0.04,1.2182887
1.7021277,0.04,1.2092202
1.7121402,0.04,1.2001097
1.7221527,0.04,1.1909904
1.7321652,0.04,1.1818876
1.7421777,0.04,1.172828
1.7521904,0.04,1.1638367
1.7622027,0.04,1.1549394
1.7722152,0.04,1.1461589
1.7822278,0.04,1.1375172
1.7922403,0.04,1.1290352
1.8022528,0.04,1.1207297
1.8122653,0.04,1.112617
1.8222778,0.04,1.104712
1.8322904,0.04,1.0970275
1.8423029,0.04,1.08957
1.8523154,0.04,1.0823512
1.8623279,0.04,1.0753732
1.8723404,0.04,1.0686419
1.882353,0.04,1.0621574
1.8923655,0.04,1.0559156
1.902378,0.04,1.0499187
1.9123905,0.04,1.0441563
1.9224031,0.04,1.0386243
1.9324156,0.04,1.0333133
1.9424281,0.04,1.0282125
1.9524406,0.04,1.0233116
1.9624531,0.04,1.0185969
1.9724656,0.04,1.0140529
1.9824781,0.04,1.0096653
1.9924908,0.04,1.0054195
2.0025032,0.04,1.0012968
2.0125158,0.04,0.99728173
2.0225282,0.04,0.99335843
2.0325408,0.04,0.98950666
2.0425532,0.04,0.98571175
2.0525658,0.04,0.9819526
2.0625782,0.04,0.9782159
2.0725908,0.04,0.97448295
2.0826032,0.04,0.97073716
2.0926158,0.04,0.96696407
2.1026282,0.04,0.9631484
2.1126409,0.04,0.9592741
2.1226532,0.04,0.95532674
2.1326659,0.04,0.95129496
2.1426783,0.04,0.94716555
2.152691,0.04,0.942926
2.1627035,0.04,0.93856746
2.1727161,0.04,0.93407947
2.1827285,0.04,0.9294513
2.1927412,0.04,0.92467564
2.2027535,0.04,0.9197468
2.2127662,0.04,0.9146574
2.2227786,0.04,0.9094034
2.2327912,0.04,0.9039776
2.2428036,0.04,0.89837927
2.2528162,0.04,0.8926031
2.2628286,0.04,0.8866486
2.2728412,0.04,0.88051516
2.2828536,0.04,0.87420243
2.2928662,0.04,0.86771303
2.3028786,0.04,0.86104625
2.3128912,0.04,0.854206
2.3229036,0.04,0.84719676
2.3329163,0.04,0.84002036
2.3429286,0.04,0.83268446
2.3529413,0.04,0.825195
2.3629537,0.04,0.817558
2.3729663,0.04,0.8097829
2.3829787,0.04,0.801876
2.3929913,0.04,0.7938487
2.4030037,0.04,0.7857103
2.4130163,0.04,0.77747244
2.4230287,0.04,0.7691476
2.4330413,0.04,0.7607464
2.4430537,0.04,0.7522842
2.4530663,0.04,0.7437741
2.4630787,0.04,0.73523015
2.4730914,0.04,0.7266697
2.483104,0.04,0.71810526
2.4931166,0.04,0.70955676
2.503129,0.04,0.70103925
2.5131416,0.04,0.69257015
2.523154,0.04,0.6841673
2.5331666,0.04,0.67584985
2.543179,0.04,0.6676356
2.5531917,0.04,0.659542
2.563204,0.04,0.6515905
2.5732167,0.04,0.64379686
2.583229,0.04,0.63618225
2.5932417,0.04,0.62876457
2.603254,0.04,0.6215624
2.6132667,0.04,0.61459345
2.623279,0.04,0.60787815
2.6332917,0.04,0.60143155
2.643304,0.04,0.59527415
2.6533167,0.04,0.5894186
2.6633291,0.04,0.58388466
2.6733418,0.04,0.5786843
2.6833541,0.04,0.5738346
2.6933668,0.04,0.5693483
2.7033792,0.04,0.56523937
2.7133918,0.04,0.56151766
2.7234044,0.04,0.55819553
2.733417,0.04,0.5552816
2.7434294,0.04,0.5527851
2.753442,0.04,0.5507123
2.7634544,0.04,0.5490696
2.773467,0.04,0.5478613
2.7834795,0.04,0.54709166
2.793492,0.04,0.5467605
2.8035045,0.04,0.54686993
2.813517,0.04,0.54741925
2.8235295,0.04,0.5484044
2.833542,0.04,0.54982203
2.8435545,0.04,0.5516681
2.8535671,0.04,0.5539343
2.8635795,0.04,0.5566127
2.8735921,0.04,0.55969423
2.8836045,0.04,0.563168
2.8936172,0.04,0.5670206
2.9036295,0.04,0.57123965
2.9136422,0.04,0.5758073
2.9236546,0.04,0.5807118
2.9336672,0.04,0.5859322
2.9436796,0.04,0.59145135
2.9536922,0.04,0.59724826
2.9637046,0.04,0.60330456
2.9737172,0.04,0.6095986
2.9837296,0.04,0.61610645
2.9937422,0.04,0.622806
3.0037546,0.04,0.62967294
3.0137672,0.04,0.6366853
3.0237796,0.04,0.6438171
3.0337923,0.04,0.65104336
3.043805,0.04,0.6583404
3.0538175,0.04,0.66568226
3.06383,0.04,0.67304534
3.0738425,0.04,0.6804041
3.083855,0.04,0.68773454
3.0938675,0.04,0.69501346
3.10388,0.04,0.7022168
3.1138926,0.04,0.7093248
3.123905,0.04,0.7163114
3.1339176,0.04,0.7231594
3.14393,0.04,0.72984844
3.1539426,0.04,0.7363598
3.163955,0.04,0.74267524
3.1739676,0.04,0.7487839
3.18398,0.04,0.7546639
3.1939926,0.04,0.760307
3.204005,0.04,0.7656992
3.2140176,0.04,0.7708351
3.22403,0.04,0.7757005
3.2340426,0.04,0.7802922
3.244055,0.04,0.7846052
3.2540677,0.04,0.78863496
3.26408,0.04,0.79238003
3.2740927,0.04,0.795842
3.2841053,0.04,0.7990207
3.294118,0.04,0.8019213
3.3041303,0.04,0.80454797
3.314143,0.04,0.80690676
3.3241553,0.04,0.8090065
3.334168,0.04,0.810857
3.3441803,0.04,0.8124723
3.354193,0.04,0.81386083
3.3642054,0.04,0.8150391
3.374218,0.04,0.81602293
3.3842304,0.04,0.81682867
3.394243,0.04,0.81747514
3.4042554,0.04,0.8179818
3.414268,0.04,0.818368
3.4242804,0.04,0.8186571
3.434293,0.04,0.8188686
3.4443054,0.04,0.8190265
3.454318,0.04,0.8191561
3.4643304,0.04,0.81928116
3.474343,0.04,0.81942457
3.4843554,0.04,0.8196129
3.494368,0.04,0.81986946
3.5043805,0.04,0.8202204
3.514393,0.04,0.8206888
3.5244055,0.04,0.8212976
3.534418,0.04,0.8220765
3.5444305,0.04,0.8230435
3.5544431,0.04,0.82421917
3.5644555,0.04,0.8256317
3.5744681,0.04,0.82729167
3.5844805,0.04,0.82922524
3.5944932,0.04,0.8314472
3.6045058,0.04,0.83397657
3.6145184,0.04,0.83681995
3.6245308,0.04,0.83999854
3.6345434,0.04,0.84351903
3.6445558,0.04,0.8473943
3.6545684,0.04,0.85163015
3.6645808,0.04,0.8562308
3.6745934,0.04,0.86120313
3.6846058,0.04,0.86654943
3.6946185,0.04,0.8722691
3.7046309,0.04,0.8783627
3.7146435,0.04,0.8848272
3.7246559,0.04,0.89165694
3.7346685,0.04,0.898845
3.744681,0.04,0.9063856
3.7546935,0.04,0.9142713
3.764706,0.04,0.9224892
3.7747185,0.04,0.931024
3.784731,0.04,0.93986803
3.7947435,0.04,0.9490029
3.804756,0.04,0.95841855
3.8147686,0.04,0.9680907
3.824781,0.04,0.9780064
3.8347936,0.04,0.9881429
3.8448062,0.04,0.9984831
3.8548188,0.04,1.0090048
3.8648312,0.04,1.0196891
3.8748438,0.04,1.0305126
3.8848562,0.04,1.0414512
3.8948689,0.04,1.0524845
3.9048812,0.04,1.0635912
3.9148939,0.04,1.0747397
3.9249063,0.04,1.0859151
3.9349189,0.04,1.0970874
3.9449313,0.04,1.1082351
3.954944,0.04,1.1193321
3.9649563,0.04,1.1303537
3.974969,0.04,1.1412797
3.9849813,0.04,1.1520791
3.994994,0.04,1.1627369
4.005006,0.04,1.1732216
4.0150185,0.04,1.1835153
4.025031,0.04,1.193593
4.0350432,0.04,1.203431
4.045056,0.04,1.2130115
4.0550685,0.04,1.2223105
4.065081,0.04,1.2313051
4.0750933,0.04,1.2399788
4.0851064,0.04,1.2483127
4.095119,0.04,1.2562867
4.1051316,0.04,1.2638805
4.115144,0.04,1.2710829
4.1251564,0.04,1.2778728
4.135169,0.04,1.2842383
4.1451817,0.04,1.2901647
4.155194,0.04,1.2956383
4.1652064,0.04,1.3006451
4.175219,0.04,1.3051784
4.1852317,0.04,1.3092253
4.195244,0.04,1.3127797
4.2052565,0.04,1.3158352
4.215269,0.04,1.3183776
4.2252817,0.04,1.3204129
4.235294,0.04,1.3219366
4.2453065,0.04,1.3229405
4.255319,0.04,1.323432
4.2653317,0.04,1.3234076
4.275344,0.04,1.322875
4.2853565,0.04,1.3218358
4.295369,0.04,1.3202999
4.305382,0.04,1.3182757
4.315394,0.04,1.3157718
4.325407,0.04,1.3128033
4.3354197,0.04,1.3093837
4.3454323,0.04,1.3055327
4.3554444,0.04,1.301266
4.365457,0.04,1.2966101
4.3754697,0.04,1.2915821
4.3854823,0.04,1.286211
4.3954945,0.04,1.2805247
4.405507,0.04,1.2745545
4.4155197,0.04,1.2683234
4.4255323,0.04,1.2618792
4.4355445,0.04,1.255249
4.445557,0.04,1.2484689
4.4555697,0.04,1.2415814
4.4655824,0.04,1.2346263
4.4755945,0.04,1.2276437
4.485607,0.04,1.2206776
4.49562,0.04,1.2137675
4.5056324,0.04,1.2069619
4.5156446,0.04,1.2003012
4.525657,0.04,1.1938281
4.53567,0.04,1.1875873
4.5456824,0.04,1.1816201
4.5556946,0.04,1.1759639
4.565707,0.04,1.1706653
4.57572,0.04,1.165754
4.5857325,0.04,1.1612685
4.5957446,0.04,1.1572413
4.605757,0.04,1.1537023
4.61577,0.04,1.1506755
4.6257825,0.04,1.1481864
4.6357946,0.04,1.1462526
4.6458073,0.04,1.1448908
4.65582,0.04,1.1441145
4.6658325,0.04,1.1439273
4.6758447,0.04,1.1443343
4.6858573,0.04,1.145338
4.69587,0.04,1.1469296
4.7058825,0.04,1.1491032
4.7158947,0.04,1.1518428
4.7259073,0.04,1.155132
4.73592,0.04,1.1589522
4.7459326,0.04,1.1632811
4.7559447,0.04,1.1680882
4.7659574,0.04,1.173347
4.77597,0.04,1.1790218
4.7859826,0.04,1.1850815
4.7959948,0.04,1.1914864
4.8060074,0.04,1.1981986
4.81602,0.04,1.2051831
4.8260326,0.04,1.212395
4.836045,0.04,1.2197964
4.8460574,0.04,1.2273431
4.85607,0.04,1.2349969
4.8660827,0.04,1.2427189
4.876095,0.04,1.2504655
4.8861074,0.04,1.2582028
4.89612,0.04,1.2658914
4.9061327,0.04,1.2734993
4.916145,0.04,1.2809876
4.9261575,0.04,1.2883283
4.93617,0.04,1.2954931
4.9461827,0.04,1.3024511
4.956195,0.04,1.3091832
4.9662075,0.04,1.3156617
4.97622,0.04,1.3218687
4.9862328,0.04,1.3277874
4.996245,0.04,1.3334045
5.0062575,0.04,1.338705
5.01627,0.04,1.343682
5.026283,0.04,1.3483253
5.036295,0.04,1.3526292
5.0463076,0.04,1.3565965
5.05632,0.04,1.3602192
5.066333,0.04,1.3635032
5.076345,0.04,1.3664477
5.0863576,0.04,1.3690596
5.09637,0.04,1.3713388
5.106383,0.04,1.3732986
5.116395,0.04,1.3749444
5.1264076,0.04,1.376286
5.1364202,0.04,1.3773327
5.146433,0.04,1.378092
5.156445,0.04,1.3785789
5.1664577,0.04,1.378803
5.1764703,0.04,1.3787761
5.186483,0.04,1.3785086
5.196495,0.04,1.3780117
5.206508,0.04,1.3772972
5.216521,0.04,1.3763775
5.2265334,0.04,1.3752604
5.2365456,0.04,1.3739609
5.246558,0.04,1.3724859
5.256571,0.04,1.3708439
5.2665834,0.04,1.3690462
5.2765956,0.04,1.3671005
5.286608,0.04,1.3650146
5.296621,0.04,1.3627942
5.3066335,0.04,1.3604474
5.3166456,0.04,1.3579829
5.3266582,0.04,1.3553996
5.336671,0.04,1.3527062
5.3466835,0.04,1.3499086
5.3566957,0.04,1.3470061
5.3667083,0.04,1.3440056
5.376721,0.04,1.340909
5.3867335,0.04,1.3377153
5.3967457,0.04,1.3344314
5.4067583,0.04,1.3310543
5.416771,0.04,1.3275855
5.4267836,0.04,1.3240273
5.4367957,0.04,1.3203781
5.446809,0.04,1.316641
5.4568214,0.04,1.3128123
5.466834,0.04,1.3088937
5.476846,0.04,1.304883
5.486859,0.04,1.3007804
5.4968715,0.04,1.2965853
5.506884,0.04,1.2922966
5.5168962,0.04,1.2879133
5.526909,0.04,1.2834346
5.5369215,0.04,1.2788596
5.546934,0.04,1.2741871
5.5569463,0.04,1.269417
5.566959,0.04,1.2645464
5.5769715,0.04,1.259578
5.586984,0.04,1.2545092
5.5969963,0.04,1.249341
5.607009,0.04,1.2440699
5.6170216,0.04,1.238698
5.627034,0.04,1.2332268
5.6370463,0.04,1.2276564
5.647059,0.04,1.221983
5.6570716,0.04,1.2162111
5.667084,0.04,1.2103415
5.6770964,0.04,1.2043734
5.687109,0.04,1.1983091
5.6971216,0.04,1.1921482
5.7071342,0.04,1.1858964
5.7171464,0.04,1.1795521
5.727159,0.04,1.1731169
5.7371716,0.04,1.1665947
5.7471843,0.04,1.1599864
5.7571964,0.04,1.153296
5.767209,0.04,1.1465242
5.7772217,0.04,1.1396749
5.7872343,0.04,1.1327524
5.7972465,0.04,1.1257575
5.807259,0.04,1.1186948
5.8172717,0.04,1.1115654
5.8272843,0.04,1.104376
5.8372965,0.04,1.0971284
5.847309,0.04,1.0898248
5.8573217,0.04,1.0824717
5.8673344,0.04,1.075072
5.8773465,0.04,1.0676289
5.887359,0.04,1.0601468
5.897372,0.04,1.0526286
5.9073844,0.04,1.0450807
5.9173965,0.04,1.0375047
5.927409,0.04,1.0299045
5.937422,0.04,1.0222869
5.9474344,0.04,1.014653
5.9574466,0.04,1.007008
5.967459,0.04,0.99935627
5.977472,0.04,0.99170005
5.9874845,0.04,0.9840454
5.9974966,0.04,0.97639453
6.007509,0.04,0.9687526
6.017522,0.04,0.9611214
6.0275345,0.04,0.9535066
6.0375466,0.04,0.94591224
6.0475593,0.04,0.93833923
6.057572,0.04,0.9307933
6.0675845,0.04,0.92327595
6.0775967,0.04,0.9157932
6.0876093,0.04,0.90834546
6.097622,0.04,0.9009375
6.1076345,0.04,0.89357233
6.1176467,0.04,0.886253
6.1276593,0.04,0.87898046
6.137672,0.04,0.8717592
6.1476846,0.04,0.86459154
6.1576967,0.04,0.8574809
6.1677094,0.04,0.85042816
6.177722,0.04,0.8434367
6.1877346,0.04,0.8365064
6.1977468,0.04,0.82964414
6.2077594,0.04,0.8228482
6.217772,0.04,0.8161219
6.2277846,0.04,0.8094654
6.237797,0.04,0.80288345
6.24781,0.04,0.79637414
6.2578225,0.04,0.7899425
6.267835,0.04,0.78358793
6.2778473,0.04,0.7773129
6.28786,0.04,0.7711178
6.2978725,0.04,0.76500434
6.307885,0.04,0.75897336
6.3178973,0.04,0.75302696
6.32791,0.04,0.7471632
6.3379226,0.04,0.7413873
6.347935,0.04,0.7356974
6.3579473,0.04,0.73009336
6.36796,0.04,0.724578
6.3779726,0.04,0.7191512
6.387985,0.04,0.71381354
6.3979974,0.04,0.7085649
6.40801,0.04,0.7034064
6.4180226,0.04,0.69833744
6.4280353,0.04,0.69336015
6.4380474,0.04,0.6884737
6.44806,0.04,0.68367803
6.4580727,0.04,0.67897344
6.4680853,0.04,0.6743601
6.4780974,0.04,0.66983926
6.48811,0.04,0.6654097
6.4981227,0.04,0.6610716
6.5081353,0.04,0.6568239
6.5181475,0.04,0.6526696
6.52816,0.04,0.6486061
6.5381727,0.04,0.6446328
6.5481853,0.04,0.6407508
6.5581975,0.04,0.6369603
6.56821,0.04,0.63326037
6.5782228,0.04,0.62965125
6.5882354,0.04,0.626132
6.5982475,0.04,0.6227027
6.60826,0.04,0.61936235
6.618273,0.04,0.61611176
6.6282854,0.04,0.6129499
6.6382976,0.04,0.60987836
6.6483107,0.04,0.60689306
6.6583233,0.04,0.60399467
6.668336,0.04,0.60118645
6.678348,0.04,0.5984633
6.6883607,0.04,0.5958278
6.6983733,0.04,0.5932784
6.708386,0.04,0.5908141
6.718398,0.04,0.58843577
6.7284107,0.04,0.58614135
6.7384233,0.04,0.58393157
6.748436,0.04,0.5818075
6.758448,0.04,0.5797658
6.7684608,0.04,0.5778063
6.7784734,0.04,0.5759308
6.788486,0.04,0.5741368
6.798498,0.04,0.5724247
6.808511,0.04,0.57079303
6.8185234,0.04,0.56924146
6.828536,0.04,0.56777024
6.838548,0.04,0.5663816
6.848561,0.04,0.5650695
6.8585734,0.04,0.5638362
6.868586,0.04,0.56268203
6.878598,0.04,0.5616053
6.888611,0.04,0.56060624
6.8986235,0.04,0.55968225
6.908636,0.04,0.5588366
6.9186482,0.04,0.5580658
6.928661,0.04,0.5573701
6.9386735,0.04,0.55675054
6.948686,0.04,0.55620444
6.9586983,0.04,0.5557332
6.968711,0.04,0.5553341
6.9787235,0.04,0.55500907
6.988736,0.04,0.5547564
6.9987483,0.04,0.5545749
7.008761,0.04,0.5544663
7.0187736,0.04,0.5544289
7.028786,0.04,0.5544605
7.0387983,0.04,0.5545641
7.048811,0.04,0.5547366
7.0588236,0.04,0.5549786
7.068836,0.04,0.5552893
7.0788484,0.04,0.5556687
7.088861,0.04,0.55611587
7.0988736,0.04,0.5566303
7.1088862,0.04,0.5572126
7.1188984,0.04,0.5578612
7.128911,0.04,0.5585761
7.1389236,0.04,0.55935663
7.1489363,0.04,0.5602014
7.1589484,0.04,0.56111324
7.168961,0.04,0.56208867
7.1789737,0.04,0.5631275
7.1889863,0.04,0.56422937
7.1989985,0.04,0.56539774
7.209011,0.04,0.5666244
7.2190237,0.04,0.5679163
7.2290363,0.04,0.56926864
7.2390485,0.04,0.57068324
7.249061,0.04,0.57215786
7.2590737,0.04,0.5736934
7.2690864,0.04,0.5752894
7.2790985,0.04,0.5769445
7.289111,0.04,0.57865965
7.299124,0.04,0.58043253
7.3091364,0.04,0.5822654
7.3191485,0.04,0.58415496
7.329161,0.04,0.58610165
7.339174,0.04,0.58810663
7.3491864,0.04,0.5901676
7.3591986,0.04,0.59228516
7.3692117,0.04,0.5944587
7.3792243,0.04,0.59668696
7.389237,0.04,0.59897006
7.399249,0.04,0.6013082
7.4092617,0.04,0.60369945
7.4192743,0.04,0.6061447
7.429287,0.04,0.60864425
7.439299,0.04,0.6111951
7.4493117,0.04,0.61379755
7.4593244,0.04,0.61645377
7.469337,0.04,0.6191598
7.479349,0.04,0.621917
7.489362,0.04,0.6247245
7.4993744,0.04,0.6275824
7.509387,0.04,0.63048995
7.519399,0.04,0.63344574
7.529412,0.04,0.6364511
7.5394244,0.04,0.6395036
7.549437,0.04,0.6426045
7.559449,0.04,0.6457517
7.569462,0.04,0.64894605
7.5794744,0.04,0.65218836
7.589487,0.04,0.6554749
7.599499,0.04,0.65880454
7.609512,0.04,0.662183
7.6195245,0.04,0.6656039
7.629537,0.04,0.66906965
7.6395493,0.04,0.672577
7.649562,0.04,0.67612934
7.6595745,0.04,0.6797229
7.669587,0.04,0.6833582
7.6795993,0.04,0.68703604
7.689612,0.04,0.69075406
7.6996245,0.04,0.694512
7.709637,0.04,0.6983104
7.7196493,0.04,0.7021486
7.729662,0.04,0.7060259
7.7396746,0.04,0.70994246
7.749687,0.04,0.71389544
7.7596993,0.04,0.71788573
7.769712,0.04,0.7219136
7.7797246,0.04,0.7259785
7.789737,0.04,0.73007953
7.7997494,0.04,0.7342154
7.809762,0.04,0.7383851
7.8197746,0.04,0.742592
7.8297873,0.04,0.74683106
7.8397994,0.04,0.75110507
7.8498125,0.04,0.75540996
7.859825,0.04,0.759749
7.8698378,0.04,0.7641188
7.87985,0.04,0.76852024
7.8898625,0.04,0.77295274
7.899875,0.04,0.7774162
7.909888,0.04,0.7819081
7.9199,0.04,0.7864312
7.9299126,0.04,0.79098094
7.939925,0.04,0.79556024
7.949938,0.04,0.8001678
7.95995,0.04,0.8048021
7.9699626,0.04,0.80946267
7.979975,0.04,0.8141494
7.989988,0.04,0.8188629
8.0,0.04,0.8236016
0.0,0.06,0.78633636
0.010012516,0.06,0.81089896
0.020025032,0.06,0.835061
0.030037548,0.06,0.8588132
0.040050063,0.06,0.88215226
0.05006258,0.06,0.9050738
0.060075097,0.06,0.9275736
0.07008761,0.06,0.9496507
0.08010013,0.06,0.971302
0.09011264,0.06,0.9925279
0.10012516,0.06,1.0133281
0.11013767,0.06,1.0337012
0.12015019,0.06,1.0536494
0.1301627,0.06,1.0731738
0.14017522,0.06,1.0922761
0.15018773,0.06,1.1109581
0.16020025,0.06,1.1292224
0.17021278,0.06,1.1470721
0.18022528,0.06,1.1645086
0.1902378,0.06,1.1815381
0.20025031,0.06,1.1981616
0.21026284,0.06,1.2143836
0.22027534,0.06,1.230207
0.23028786,0.06,1.2456377
0.24030039,0.06,1.260679
0.2503129,0.06,1.2753341
0.26032543,0.06,1.2896078
0.27033794,0.06,1.3035052
0.28035045,0.06,1.317029
0.29036295,0.06,1.3301857
0.3003755,0.06,1.3429775
0.310388,0.06,1.3554101
0.3204005,0.06,1.3674879
0.330413,0.06,1.3792136
0.34042555,0.06,1.3905914
0.35043806,0.06,1.4016268
0.36045057,0.06,1.412322
0.37046307,0.06,1.4226804
0.3804756,0.06,1.4327056
0.39048812,0.06,1.4424036
0.40050063,0.06,1.4517717
0.41051313,0.06,1.4608169
0.42052567,0.06,1.4695399
0.43053818,0.06,1.4779432
0.44055068,0.06,1.4860272
0.4505632,0.06,1.493794
0.46057573,0.06,1.5012443
0.47058824,0.06,1.5083799
0.48060077,0.06,1.5152001
0.49061328,0.06,1.5217032
0.5006258,0.06,1.5278883
0.5106383,0.06,1.5337553
0.52065086,0.06,1.5393026
0.5306634,0.06,1.5445263
0.5406759,0.06,1.5494261
0.5506884,0.06,1.5539958
0.5607009,0.06,1.5582335
0.5707134,0.06,1.5621359
0.5807259,0.06,1.5656965
0.5907384,0.06,1.5689108
0.600751,0.06,1.5717757
0.6107635,0.06,1.5742834
0.620776,0.06,1.5764296
0.6307885,0.06,1.5782089
0.640801,0.06,1.5796168
0.6508135,0.06,1.5806437
0.660826,0.06,1.5812919
0.67083853,0.06,1.5815499
0.6808511,0.06,1.581418
0.6908636,0.06,1.5808903
0.7008761,0.06,1.5799673
0.7108886,0.06,1.5786452
0.72090113,0.06,1.5769243
0.73091364,0.06,1.5748079
0.74092615,0.06,1.572299
0.75093865,0.06,1.5693994
0.7609512,0.06,1.566122
0.7709637,0.06,1.5624697
0.78097624,0.06,1.5584574
0.79098874,0.06,1.5540965
0.80100125,0.06,1.549403
0.81101376,0.06,1.5443928
0.82102627,0.06,1.5390899
0.8310388,0.06,1.533515
0.84105134,0.06,1.5276899
0.85106385,0.06,1.5216434
0.86107635,0.06,1.5154006
0.87108886,0.06,1.5089936
0.88110137,0.06,1.5024533
0.8911139,0.06,1.4958079
0.9011264,0.06,1.489094
0.9111389,0.06,1.482341
0.92115146,0.06,1.4755826
0.93116397,0.06,1.4688554
0.9411765,0.06,1.4621861
0.951189,0.06,1.4556098
0.96120155,0.06,1.4491549
0.97121406,0.06,1.4428515
0.98122656,0.06,1.4367281
0.9912391,0.06,1.4308088
1.0012516,0.06,1.425118
1.0112641,0.06,1.4196775
1.0212766,0.06,1.4145083
1.0312891,0.06,1.4096234
1.0413016,0.06,1.4050411
1.0513141,0.06,1.4007709
1.0613266,0.06,1.3968241
1.0713391,0.06,1.3932054
1.0813516,0.06,1.3899214
1.0913641,0.06,1.3869715
1.1013767,0.06,1.3843575
1.1113892,0.06,1.3820736
1.1214018,0.06,1.3801169
1.1314143,0.06,1.3784807
1.1414268,0.06,1.3771507
1.1514393,0.06,1.3761191
1.1614518,0.06,1.3753711
1.1714643,0.06,1.3748916
1.1814768,0.06,1.3746653
1.1914895,0.06,1.3746698
1.2015018,0.06,1.3748872
1.2115144,0.06,1.375299
1.2215269,0.06,1.375879
1.2315394,0.06,1.3766084
1.2415519,0.06,1.377459
1.2515644,0.06,1.3784082
1.2615769,0.06,1.379431
1.2715895,0.06,1.3804998
1.281602,0.06,1.3815908
1.2916145,0.06,1.3826759
1.301627,0.06,1.3837297
1.3116395,0.06,1.384727
1.321652,0.06,1.3856387
1.3316646,0.06,1.3864439
1.3416771,0.06,1.3871114
1.3516896,0.06,1.3876221
1.3617022,0.06,1.3879497
1.3717147,0.06,1.3880713
1.3817272,0.06,1.387965
1.3917397,0.06,1.3876095
1.4017522,0.06,1.3869853
1.4117647,0.06,1.386071
1.4217772,0.06,1.3848557
1.4317899,0.06,1.3833172
1.4418023,0.06,1.381446
1.4518148,0.06,1.3792257
1.4618273,0.06,1.3766494
1.4718398,0.06,1.3737059
1.4818523,0.06,1.370388
1.4918648,0.06,1.3666886
1.5018773,0.06,1.3626072
1.5118899,0.06,1.3581433
1.5219024,0.06,1.3532951
1.531915,0.06,1.3480656
1.5419275,0.06,1.3424592
1.55194,0.06,1.336484
1.5619525,0.06,1.330148
1.571965,0.06,1.3234632
1.5819775,0.06,1.3164406
1.59199,0.06,1.3090961
1.6020025,0.06,1.3014448
1.612015,0.06,1.2935071
1.6220275,0.06,1.2853007
1.63204,0.06,1.2768501
1.6420525,0.06,1.2681752
1.652065,0.06,1.2592998
1.6620775,0.06,1.2502542
1.67209,0.06,1.2410598
1.6821027,0.06,1.231746
1.6921152,0.06,1.2223401
1.7021277,0.06,1.2128701
1.7121402,0.06,1.2033632
1.7221527,0.06,1.1938505
1.7321652,0.06,1.1843581
1.7421777,0.06,1.1749129
1.7521904,0.06,1.165545
1.7622027,0.06,1.1562784
1.7722152,0.06,1.147136
1.7822278,0.06,1.1381459
1.7922403,0.06,1.1293252
1.8022528,0.06,1.1206975
1.8122653,0.06,1.1122818
1.8222778,0.06,1.1040924
1.8322904,0.06,1.0961461
1.8423029,0.06,1.0884535
1.8523154,0.06,1.0810254
1.8623279,0.06,1.0738697
1.8723404,0.06,1.0669916
1.882353,0.06,1.060395
1.8923655,0.06,1.0540838
1.902378,0.06,1.0480499
1.9123905,0.06,1.0422964
